Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
wala npm_cg acg,229,108,57,42,121,172,106,0.6463,0.7368,0.8760,0.8004
wala tajs,229,108,229,109,121,0,1,0.4803,0.4760,0.0083,0.0162
wala tajs acg,229,108,57,42,121,172,106,0.6463,0.7368,0.8760,0.8004
wala acg,229,108,57,42,121,172,106,0.6463,0.7368,0.8760,0.8004
npm_cg,229,108,229,109,121,0,1,0.4803,0.4760,0.0083,0.0162
npm_cg tajs,229,108,229,109,121,0,1,0.4803,0.4760,0.0083,0.0162
npm_cg tajs acg,229,108,57,42,121,172,106,0.6463,0.7368,0.8760,0.8004
npm_cg acg,229,108,57,42,121,172,106,0.6463,0.7368,0.8760,0.8004
tajs,229,108,229,109,121,0,1,0.4803,0.4760,0.0083,0.0162
tajs acg,229,108,57,42,121,172,106,0.6463,0.7368,0.8760,0.8004
acg,229,108,57,42,121,172,106,0.6463,0.7368,0.8760,0.8004
