Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
closure_compiler wala npm_cg tajs,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
closure_compiler wala npm_cg tajs acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
closure_compiler wala npm_cg acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
closure_compiler wala tajs,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
closure_compiler wala tajs acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
closure_compiler wala acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
closure_compiler npm_cg,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
closure_compiler npm_cg tajs,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
closure_compiler npm_cg tajs acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
closure_compiler npm_cg acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
closure_compiler tajs,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
closure_compiler tajs acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
closure_compiler acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
wala,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
wala npm_cg,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
wala npm_cg tajs,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
wala npm_cg tajs acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
wala npm_cg acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
wala tajs,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
wala tajs acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
wala acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
npm_cg,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
npm_cg tajs,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
npm_cg tajs acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
npm_cg acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
tajs,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
tajs acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
